177,LT7.Q56,Word picture matching 2,image,LT7/LT2.T56.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_–à_ˆà__à_¿,1,text,,à_–à_ˆà_µà_¿,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
178,LT7.Q57,Word picture matching 2,image,LT7/LT2.T57.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_•à_Åà__à_Åà_°à_†,1,text,,à_•à_Åà__à_‚à_°à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
179,LT7.Q58,Word picture matching 2,image,LT7/LT2.26 / 40-parade.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_ªà_°à__à_†,1,text,,à_ªà_†à_°à__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
180,LT7.Q59,Word picture matching 2,image,LT7/LT2.T59.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_®à_—à_çà_—,1,text,,à_¨à_—à_çà_—,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
181,LT7.Q60,Word picture matching 2,image,LT7/LT2.T60.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_ªà__à_çà_°,1,text,,à__à__à_çà_°,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
182,LT7.Q61,Word picture matching 2,image,LT7/LT2.T61.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_¯à__à_µà_Åà__à_Å,1,text,,à_¯à__à_—à_Åà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
183,LT7.Q62,Word picture matching 2,image,LT7/LT2.30 / 40 - medicine.pdf,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_®à__à__à_çà_°à_†,1,text,,à_®à__à_çà__à_çà_°à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
184,LT7.Q63,Word picture matching 2,image,LT7/LT2.T63.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_®à_§à_çà_¯,1,text,,à_®à_—à_çà_¯,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
185,LT7.Q64,Word picture matching 2,image,LT7/LT2.T64.jpg,,,,,,,1,1,No,No,,Medium,Low,,,text,,à_°à_Ÿà_çà_Ÿà_Å,1,text,,à_°à_Ÿà_çà_Ÿà__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
186,LT7.Q65,Word picture matching 2,image,LT7/LT2.33 / 40 - lock and key.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,text,,à_®à__à_çà__à_Å,1,text,,à_®à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
187,LT7.Q66,Word picture matching 2,image,LT7/LT2.34 / 40.jpg,,,,,,,1,1,No,No,,Medium,High,,,text,,à_¸à_°à_çà_µ,1,text,,à_¸à_µà_çà_°,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
188,LT7.Q67,Word picture matching 2,image,LT7/LT2.35 / 40.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_•à_Åà_°à_¿à__à_Å,1,text,,à_•à_Åà_¬à_†à__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
189,LT7.Q68,Word picture matching 2,image,LT7/LT2.36 / 40.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_†à_¸à_†à_¯,1,text,,à_†à__à_†à_¯,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
190,LT7.Q69,Word picture matching 2,image,LT7/LT2.37 / 40-eeche.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_ˆà__à_†,1,text,,à_ˆà__,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
191,LT7.Q70,Word picture matching 2,image,LT7/LT2.38 / 40.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à__à_†à__à_çà__à_Å,1,text,,à_—à_†à__à_çà__à_Å,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
192,LT7.Q71,Word picture matching 2,image,LT7/LT2.39 / 40-mette.jpg,,,,,,,1,1,No,No,,High,Low,,,text,,à_®à_†à__à_çà__à_†,1,text,,à_¨à_†à__à_çà__à_†,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
193,LT7.Q72,Word picture matching 2,image,LT7/LT2.40 / 40-nettaithu.jpg,,,,,,,1,1,No,No,,High,High,,,text,,à_¨à_†à_Ÿà_çà_Ÿà_¯à_çà__à_Å,1,text,,nettodu,0,,,,,,,,,,,,LO7 - Decoding & Fluency - Reading Regular Words,,
194,LT2.P1,Pick the correct picture 1,image,LT7/LT2.P1.JPG,,,,,,,1,1,No,No,,,Low,,,audio,LT2.P1t.wav,à_†à_¨à_†,1,audio,LT2.p1d.wav,à_’à_¨à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
195,LT2.P2,Pick the correct picture 1,image,LT7/LT2.p2.jpg,,,,,,,1,1,No,No,,,Medium,,,audio,LT2.P2t.wav,à_‡à__à_¿,1,audio,LT2.p2d.wav,à_‡à__à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
196,LT2.P3,Pick the correct picture 1,image,LT7/LT2.p3.jpg,,,,,,,1,1,No,No,,,Low,,,audio,LT2.p3t.wav,à_†à_®à_†,1,audio,LT2.p3d.wav,à_¨à_†à_®à_çà_®à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
197,LT2.P4,Pick the correct picture 1,image,LT7/LT2.P4.JPG,,,,,,,1,1,No,No,,,Low,,,audio,LT2.p4t.wav,à_¬à_†à_•à_çà_•à_Å,1,audio,LT2.p4d.wav,à_¬à_•à_çà_•à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
198,LT2.Q1,Pick the correct picture 1,image,LT7/LT2.T1.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t1t.wav,à_•à_¡à__à_†,1,audio,LT2.t1d.wav,à_•à_¡à__à_ç,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
199,LT2.Q2,Pick the correct picture 1,image,LT7/LT2.T2.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t2t.wav,à_®à_œà_çà_œà_¿à_—à_†,1,audio,LT2.t2d.wav,à_®à_œà_çà_œà_—à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
200,LT2.Q3,Pick the correct picture 1,image,LT7/LT2.7 / 40-mittayi.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t3t.wav,à_®à_¿à_ à__à_¯à_¿,1,audio,LT2.t3d.wav,à_¨à_¿à__à__à_¯à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
201,LT2.Q4,Pick the correct picture 1,image,LT7/LT2.T4.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t4t.wav,à__à_‹à_¸à_†,1,audio,LT2.t4d.wav,à__à_‹à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
202,LT2.Q5,Pick the correct picture 1,image,LT7/LT2.9 / 40 - akki.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t5t.wav,à_…à_•à_çà_•à_¿,1,audio,LT2.t5d.wav,à_—à_•à_çà_•à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
203,LT2.Q6,Pick the correct picture 1,image,LT7/LT2.T6.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t6t.wav,à_ˆà_°à_Åà__à_çà__à_¿,1,audio,LT2.t6d.wav,à_—à_¿à__à_Åà__à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
204,LT2.Q7,Pick the correct picture 1,image,LT7/LT2.T7.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t7t.wav,à_—à_¡à_¿à_¯à__à_°,1,audio,LT2.t7d.wav,à_œà_¡à_¿à_¯à__à_°,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
205,LT2.Q8,Pick the correct picture 1,image,LT7/LT2.T8.jpg,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.t8t.wav,à_—à_‚à_¡à_Å ,1,audio,LT2.t8d.wav,à_—à_‚à__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
206,LT2.Q9,Pick the correct picture 1,image,LT7/LT2.T9.jpg,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.t9t.wav,à__à_®à__,1,audio,LT2.t9d.wav,à__à__à_®,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
207,LT2.Q10,Pick the correct picture 1,image,LT7/LT2.T10.jpg,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.t10t.wav,à_¬à__à_ª,1,audio,LT2.t10d.wav,à__à__à_çà_•à_ç,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
208,LT2.Q11,Pick the correct picture 1,image,LT7/LT2.T11.jpg,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.t11t.wav,à__à_¿à__à_çà_°,1,audio,LT2.t11d.wav,à_¸à_¿à__à_çà_°,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
209,LT2.Q12,Pick the correct picture 1,image,LT7/LT2.T12.jpg,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.t12t.wav,à__à_¿à_‚à_¬à_Å,1,audio,LT2.t12d.wav,à_¬à__à__à_¿à_¶à_ç,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
210,LT2.Q13,Pick the correct picture 1,image,LT7/LT2.T13.png,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t13t.wav,à_‡à_·à_çà_Ÿà_‡,1,audio,LT2.t13d.wav,à_‡à__à_çà_Ÿà_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
211,LT2.Q14,Pick the correct picture 1,image,LT7/LT2.T14.png,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t14t.wav,à_…à_·à_çà_Ÿà_‡,1,audio,LT2.t14d.wav,à_¯à_·à_çà_Ÿà_‡,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
212,LT2.Q15,Pick the correct picture 1,image,LT7/LT2.T16.png,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.t15t.wav,à_…à_·à_çà_Ÿà_Å,1,audio,LT2.t15d.wav,à_…à__à_çà_Ÿà_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
213,LT2.Q16,Pick the correct picture 1,image,LT7/LT2.T16.png,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t16t.wav,à__à_·à_çà_Ÿà_‹,1,audio,LT2.t16d.wav,à_¶à__à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
214,LT2.Q17,Pick the correct picture 1,image,LT7/LT2.T17.png,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t17t.wav,à__à_·à_çà_Ÿà_Å,1,audio,LT2.t17d.wav,à__à__à_çà__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
215,LT2.Q18,Pick the correct picture 1,image,LT7/LT2.T18.png,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t18t.wav,à_‡à_·à_çà_Ÿà_Å,1,audio,LT2.t18d.wav,à_‡à_·à_çà_¶à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
216,LT2.Q19,Pick the correct picture 1,image,LT7/LT2.T19.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t19t.wav,à_‰à_£à_¿à_¸à_Å,1,audio,LT2.t19d.wav,à_‰à_ùà_€à_¸à_¿à__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
217,LT2.Q20,Pick the correct picture 1,image,LT7/LT2.T20.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t20t.wav,à__à_Åà_‚à_¬à__à_Å,1,audio,LT2.t20d.wav,à__à_Åà_£à_çà__à__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
218,LT2.Q21,Pick the correct picture 1,image,LT7/LT2.25 / 40 - madadante.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.t21t.wav,à_®à__à_¡à__à_‚à__à_†,1,audio,LT2.t21d.wav,à_®à__à_¡à__à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
219,LT2.Q22,Pick the correct picture 1,image,LT7/LT2.26 / 40.pdf,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.t22t.wav,à_¸à_‡à_°à_¿à__à_çà__à__à_°à_†,1,audio,LT2.t22d.wav,à_¸à_‡à_¸à_¿à__à_çà__à__à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
220,LT2.Q23,Pick the correct picture 1,image,LT7/LT2.T23.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t23t.wav,à__à__à_Åà_µà_Åà__à_Å,1,audio,LT2.t23d.wav,à__à_¬à_µà_Åà__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
221,LT2.Q24,Pick the correct picture 1,image,LT7/LT2.T24.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.t24t.wav,à__à_‹à_°à_¿à_¸à_Å,1,audio,LT2.t24d.wav,à__à__à_°à_¿à_¸à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
222,LT2.Q25,Pick the correct picture 1,image,LT7/LT2.T25.jpg,,,,,,,1,1,No,No,,High,Low,,,audio,LT2.t25t.wav,à_—à_†à__à_†à_¯à_°à_Å,1,audio,LT2.t25d.wav,à_ùà__à_¯à_°à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
223,LT2.Q26,Pick the correct picture 1,image,LT7/LT2.T26.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t26t.wav,à_µà_¿à_°à_‹à_§,1,audio,LT2.t26d.wav,à_µà_¿à_°à_‹à_–,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
224,LT2.Q27,Pick the correct picture 1,image,LT7/LT2.T54.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t27t.wav,à_µà_¿à__à__à_°,1,audio,LT2.t27d.wav,à_µà_¿à_¸à_çà__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
225,LT2.Q28,Pick the correct picture 1,image,LT7/LT2.32 / 40 - shashana.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t28t.wav,à_¶à__à_¸à_¨,1,audio,LT2.t28d.wav,à__à__à_¸à_¨,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
226,LT2.Q29,Pick the correct picture 1,image,LT7/LT2.T29.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t29t.wav,à_•à_çà_·à_£,1,audio,LT2.t29d.wav,à_•à_Åà_°à_Åà_£,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
227,LT2.Q30,Pick the correct picture 1,image,LT7/LT2.34 / 40-kalam.jpg,,,,,,,1,1,No,No,,High,Low,,,audio,LT2.t30t.wav,à_ªà_°à_®,1,audio,LT2.t30d.wav,à_ªà_çà_°à_Åà_°à_®,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
228,LT2.Q31,Pick the correct picture 1,image,LT7/LT2.T31.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t31t.wav,à_®à_¿à_¨à_Åà_—à_Å,1,audio,LT2.t31d.wav,à_¨à__à_¨à_Åà_—à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
229,LT2.Q32,Pick the correct picture 1,image,LT7/LT2.36 /40-jujabi.pdf,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t32t.wav,à_œà_Åà_œà_Åà_¬à_¿,1,audio,LT2.t32d.wav,à_—à_Åà_œà_çà_œà_Åà_¬à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
230,LT2.Q33,Pick the correct picture 1,image,LT7/LT2.T33.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t33t.wav,à__à_‚à_•à_‚à_ª ,1,audio,LT2.t33d.wav,à__à_‚à__à_‚à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
231,LT2.Q34,Pick the correct picture 1,image,LT7/LT2.38/40.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t34t.wav,à_…à__à_çà__à_Åà__,1,audio,LT2.t34d.wav,à_—à__à_çà__à_Åà__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
232,LT2.Q35,Pick the correct picture 1,image,LT7/LT2.T35.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t35t.wav,à__à__à__,1,audio,LT2.t35d.wav,à_—à__à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
233,LT2.Q36,Pick the correct picture 1,image,LT7/LT2.40/40.bendide.jpg,,,,,,,1,1,No,No,,High,Medium,,,audio,LT2.t36t.wav,à_¬à_†à_‚à__à_¿à__à_†,1,audio,LT2.t36d.wav,à_¬à_‡à__à_¿à__à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
234,LT2.P5,Pick the correct picture 2,image,LT7/LT2.P5.jpg,,,,,,,1,1,No,No,,,Low,,,audio,LT2.p5t.wav,à_…à_œà_çà_œ,1,audio,LT2.p5d.wav,à_—à_œà_çà_œ,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
235,LT2.P6,Pick the correct picture 2,image,LT7/LT2.p6.jpg,,,,,,,1,1,No,No,,,Medium,,,audio,LT2.p6t.wav,à_…à_£à_çà_£,1,audio,LT2.p6d.wav,à__à_‚à_¬,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
236,LT2.P7,Pick the correct picture 2,image,LT7/LT2.3 / 40.jpg,,,,,,,1,1,No,No,,,Low,,,audio,LT2.p7t.wav,à_…à__à_çà__à_†,1,audio,LT2.p7d.wav,à_—à_¿à__à_çà__à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
237,LT2.P8,Pick the correct picture 2,image,LT7/LT2.p8.jpg,,,,,,,1,1,No,No,,,Low,,,audio,p8t.wav,à_…à_ªà_çà_ª,1,audio,LT2.p8d.wav,à_ªà_ªà__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
238,LT2.37,Pick the correct picture 2,image,LT7/LT2.No 10 kannada.pdf,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.p37t.wav,à__à__à_çà__à_Å,1,audio,LT2.t37d.wav,à__à__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
239,LT2.38,Pick the correct picture 2,image,LT7/LT2.6 / 40-ardha.jpg,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.p38t.wav,à_…à_°à_çà_§,1,audio,LT2.t38d.wav,à_¨à_§,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
240,LT2.39,Pick the correct picture 2,image,LT7/LT2.no 9 kannada.pdf,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.p39t.wav,à_’à_‚à_¬à__à_çà__à_Å,1,audio,LT2.t39d.wav,à_’à_‚à_¬à_Åà__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
241,LT2.40,Pick the correct picture 2,image,LT7/LT2.T40.png,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.p40t.wav,à__à__à_¿à_¨à_ˆà__à_Å,1,audio,LT2.t40d.wav,à__à__à_¿à_êà__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
242,LT2.41,Pick the correct picture 2,image,LT7/LT2.T41.png,,,,,,,1,1,No,No,,Low,Medium,,,audio,LT2.p41t.wav,à_’à_‚à__à_Å,1,audio,LT2.t41d.wav,à_èà_•à_ç,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
243,LT2.42,Pick the correct picture 2,image,LT7/LT2.T42.png,,,,,,,1,1,No,No,,Low,Low,,,audio,LT2.p42t.wav,à_®à_‚à_°à_Å,1,audio,LT2.t42d.wav,à__à_‚à_°à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
244,LT2.43,Pick the correct picture 2,image,LT7/LT2.T43.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p43t.wav,à__à_¿à__à_¿à_¸à_¿,1,audio,LT2.t43d.wav,à_—à_¿à__à_¿à_¸à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
245,LT2.44,Pick the correct picture 2,image,LT7/LT2.T44.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p44t.wav,à_•à_Åà__à_¿à__à_Å,1,audio,LT2.t44d.wav,à_•à_‹à__à_¿à__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
246,LT2.45,Pick the correct picture 2,image,LT7/LT2.T45.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p45t.wav,à_•à__à_çà__à_°à_¿à_¸à_¿,1,audio,LT2.t45d.wav,à_•à__à_Ÿà_çà_Ÿà_°à_¿à_¸,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
247,LT2.46,Pick the correct picture 2,image,LT7/LT2.T46.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p46t.wav,à_•à_‚à_—à_¿,1,audio,LT2.t46d.wav,à_•à_Åà_¸à_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
248,LT2.47,Pick the correct picture 2,image,LT7/LT2.T47.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p47t.wav,à_•à_‡à__à_‹,1,audio,LT2.t47d.wav,à_•à__à__à_‹,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
249,LT2.48,Pick the correct picture 2,image,LT7/LT2.T48.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p48t.wav,à_¨à_¿à_¨à_çà__à_çà_•à__à__à__,1,audio,LT2.t48d.wav,à_¨à__à_¨à_çà__à_çà_•à__à__à_‹,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
250,LT2.49,Pick the correct picture 2,image,LT7/LT2.17 / 40-sharp.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p49t.wav,à__à_Åà_°à_Åà_•à_Å,1,audio,LT2.t49d.wav,à__à_°à_¿à_•à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
251,LT2.50,Pick the correct picture 2,image,LT7/LT2.18 / 40-ketta.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p50t.wav,à_•à_†à_Ÿà_çà_Ÿ,1,audio,LT2.t50d.wav,à_˜à_†à_Ÿà_çà_Ÿ,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
252,LT2.51,Pick the correct picture 2,image,LT7/LT2.T51.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p51t.wav,à_¸à_£à_çà_£,1,audio,LT2.t51d.wav,à_ªà__à_¨à_çà_¨,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
253,LT2.52,Pick the correct picture 2,image,LT7/LT2.T52.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p52t.wav,à_¸à_çà_µà_‚à__,1,audio,LT2.t52d.wav,à_¸à_çà_µà__à_çà__à_ç,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
254,LT2.53,Pick the correct picture 2,image,LT7/LT2.T53.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p53t.wav,à_¬à_£à_çà_£,1,audio,LT2.t53d.wav,à_°à_‚à_—à_çà__à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
255,LT2.54,Pick the correct picture 2,image,LT7/LT2.22 / 40-jaana.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p54t.wav,à_œà__à_£,1,audio,LT2.t54d.wav,à_œà__à_¨à_çà_¯,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
256,LT2.55,Pick the correct picture 2,image,LT7/LT2.T55.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p55t.wav,à_ªà__à__à_çà_°,1,audio,LT2.t55d.wav,à_ªà__à__à_çà_°à__,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
257,LT2.56,Pick the correct picture 2,image,LT7/LT2.T56.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p56t.wav,à_–à_ˆà__à_¿,1,audio,LT2.t56d.wav,à_–à_ˆà_µà_¿,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
258,LT2.57,Pick the correct picture 2,image,LT7/LT2.T57.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p57t.wav,à_•à_Åà__à_Åà_°à_†,1,audio,LT2.t57d.wav,à_•à_Åà__à_‚à_°à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
259,LT2.58,Pick the correct picture 2,image,LT7/LT2.26 / 40-parade.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p58t.wav,à_ªà_°à__à_†,1,audio,LT2.t58d.wav,à_ªà_†à_°à__à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
260,LT2.59,Pick the correct picture 2,image,LT7/LT2.T59.jpg,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p59t.wav,à_®à_—à_çà_—,1,audio,LT2.t59d.wav,à_¨à_—à_çà_—,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
261,LT2.60,Pick the correct picture 2,image,LT7/LT2.T60.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p60t.wav,à_ªà__à_çà_°,1,audio,LT2.t60d.wav,à__à__à_çà_°,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
262,LT2.61,Pick the correct picture 2,image,LT7/LT2.T61.jpg,,,,,,,1,1,No,No,,Medium,Low,,,audio,LT2.p61t.wav,à_¯à__à_µà_Åà__à_Å,1,audio,LT2.t61d.wav,à_¯à__à_—à_Åà__à_Å,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
263,LT2.62,Pick the correct picture 2,image,LT7/LT2.30 / 40 - medicine.pdf,,,,,,,1,1,No,No,,Medium,Medium,,,audio,LT2.p62t.wav,à_®à__à__à_çà_°à_†,1,audio,LT2.t62d.wav,à_®à__à_çà__à_çà_°à_†,0,,,,,,,,,,,,LO2 - Vocabulary - Accurate word for context 1,,
